region,subvillage,longitude,latitude,gps_height,key
Mara,Manyenya,34.45147191,-1.37006538,1697.0,ManyenyaMara
Mara,Manyunyu,34.666513515,-1.7897442250000002,1560.5,ManyunyuMara
Mara,Mapinduzi,34.09186907666667,-1.89587899,1411.0,MapinduziMara
Mara,Maranda,33.925896779999995,-1.7705067833333334,1404.3333333333333,MarandaMara
Mara,Marango,33.77834447,-1.55020157,1295.0,MarangoMara
Mara,Mariba,33.98256229,-1.7099766639999998,1472.2,MaribaMara
Mara,Mariwa,34.232578355,-1.36742025,1345.0,MariwaMara
Mara,Maruru,34.418643788000004,-1.572459594,1492.8,MaruruMara
Mara,Masana,34.4507074,-1.37400274,1702.0,MasanaMara
Mara,Masangura,34.524024225,-1.74538979,1358.25,MasanguraMara
Mara,Masarara,34.48339673,-1.29233861,1572.0,MasararaMara
Mara,Masebe,34.73777461,-1.74051892,1558.0,MasebeMara
Mara,Masengete,33.91307509,-2.00745359,1367.0,MasengeteMara
Mara,Maseru,34.094843582500005,-1.9747514499999999,1250.75,MaseruMara
Mara,Mashariki,34.018756085,-2.035461775,1207.5,MasharikiMara
Mara,Mashujaa,33.8551143975,-2.0396673575,1194.0,MashujaaMara
Mara,Masimbi,33.71501703,-1.50573666,1175.0,MasimbiMara
Mara,Masonga,34.04106677,-1.10494319,1180.0,MasongaMara
Mara,Masurura,34.46289076,-1.52823641,1210.0,MasururaMara
Mara,Matangwi,34.01379024666667,-1.1509085433333333,1162.3333333333333,MatangwiMara
Mara,Matanka,34.57586554625,-1.6434945774999998,1339.625,MatankaMara
Mara,Matanya,34.09446953333333,-1.2004024033333334,1379.3333333333333,MatanyaMara
Mara,Matarura,33.9895199,-1.859331482857143,1389.142857142857,MataruraMara
Mara,Matumain,34.68821977,-1.91138513,1536.0,MatumainMara
Mara,Matumaini,34.68519247,-1.92112503,1525.0,MatumainiMara
Mara,Mawasiliano,34.363296090000006,-1.994841815,1302.5,MawasilianoMara
Mara,Mbage,33.72799547,-1.74581674,1213.0,MbageMara
Mara,Mbatamo,33.976966114999996,-1.47850224,1197.5,MbatamoMara
Mara,Mbile,34.05525418,-1.1560711,1225.0,MbileMara
Mara,Mbugani,33.994580115999995,-1.9767821300000001,1274.0,MbuganiMara
Mara,Mburwa,34.509181289999994,-1.3761365233333336,1679.0,MburwaMara
Mara,Mch,34.678356959999995,-1.843671158,1620.2,MchMara
Mara,Mchai,33.22832884,-2.10403473,1161.0,MchaiMara
Mara,Mcu,34.66606041,-1.82953293,1620.5,McuMara
Mara,Meng'We,34.01629692,-1.96442565,1272.0,Meng'WeMara
Mara,Meserere,34.59530752,-1.33860768,1748.0,MeserereMara
Mara,Metahuro,34.61002179,-1.46400183,1527.0,MetahuroMara
Mara,Mewara,34.65767639,-1.92064338,1518.0,MewaraMara
Mara,Mgaja,33.86256934,-1.97819719,1306.0,MgajaMara
Mara,Mheme,33.89273219,-1.97621319,1323.0,MhemeMara
Mara,Mhunda,33.96319168833333,-1.7644418416666665,1491.3333333333333,MhundaMara
Mara,Miembeni,33.86280366,-1.9965917083333335,1313.3333333333333,MiembeniMara
Mara,Mifugo,34.192909985,-1.767360225,1361.0,MifugoMara
Mara,Migutu,33.86175358,-1.45361415,1170.0,MigutuMara
Mara,Mikongeni,33.81702479,-1.99640709,1233.0,MikongeniMara
Mara,Mikuyuni,33.22951631,-2.07919326,1148.0,MikuyuniMara
Mara,Mine,33.795243015,-1.98975952,1208.5,MineMara
Mara,Minya,34.074580929999996,-1.1833003600000003,1303.0,MinyaMara
Mara,Mirwa,34.152607695,-1.7591009199999998,1276.0,MirwaMara
Mara,Misatwe,34.0098714525,-1.7212434600000002,1535.5,MisatweMara
Mara,Misheni,34.05138237,-1.91342269,1473.0,MisheniMara
Mara,Misisye,33.96489519,-1.60939432,1263.0,MisisyeMara
Mara,Mji Mwema,33.922877084999996,-1.3818578499999998,1203.0,Mji MwemaMara
Mara,Mjini,33.624582415,-2.136744345,1173.5,MjiniMara
Mara,Mkilingo,33.89363974,-1.25110955,1211.0,MkilingoMara
Mara,Mkirago,33.70559677333333,-1.5014125033333332,1181.0,MkiragoMara
Mara,Mkono Mara,34.68898288,-1.73768128,1508.0,Mkono MaraMara
Mara,Mkono Wa Mara,34.69602933,-1.73324128,1490.0,Mkono Wa MaraMara
Mara,Mkurubi,33.875051,-1.9711135,1347.0,MkurubiMara
Mara,Mkurumura,34.63239049,-1.88748744,1574.0,MkurumuraMara
Mara,Mkuyuni,33.83521693,-1.85203063,1263.0,MkuyuniMara
Mara,Mkwajuni,34.15298178,-1.37052603,1204.0,MkwajuniMara
Mara,Mlandizi,33.58812091,-1.81719901,1216.0,MlandiziMara
Mara,Mlimani,33.95168118,-2.02185406,1327.0,MlimaniMara
Mara,Mnyangi,34.10725754333333,-1.2074359566666666,1379.6666666666667,MnyangiMara
Mara,Mohachi,34.325857745,-2.00163338,1257.0,MohachiMara
Mara,Mokihogo,34.496128495,-1.72483951,1326.0,MokihogoMara
Mara,Momoragoro,34.68797872,-2.15150244,1381.0,MomoragoroMara
Mara,Momorogoro,34.69079353,-2.1522473966666666,1387.6666666666667,MomorogoroMara
Mara,Moningori,34.37034059,-1.80659512,1417.0,MoningoriMara
Mara,Monuna Kati,34.37124533,-1.86373866,1436.0,Monuna KatiMara
Mara,Morotonga,34.674546844999995,-1.86313489,1591.5,MorotongaMara
Mara,Motambe,34.54686343,-1.39018654,1671.0,MotambeMara
Mara,Moteti,33.97309358571429,-1.4242369871428568,1190.2857142857142,MotetiMara
Mara,Mpakani,34.4729612,-1.24740434,1643.0,MpakaniMara
Mara,Mrugee,33.75825983,-1.86021832,1175.5,MrugeeMara
Mara,Mrukore,33.95390525,-1.85518155,1387.0,MrukoreMara
Mara,Mrunguta,33.789984395,-1.8260364,1243.5,MrungutaMara
Mara,Msaraba,33.71386953,-1.54238216,1222.5,MsarabaMara
Mara,Msirigani,34.018255976666666,-1.9047738433333334,1389.6666666666667,MsiriganiMara
Mara,Mtakuja,34.0179747285,-1.670965018,1242.25,MtakujaMara
Mara,Mtanka,34.57523070000001,-1.64795623,1341.0,MtankaMara
Mara,Mtanya,34.10275843,-1.20532103,1385.0,MtanyaMara
Mara,Mto Mara,34.600005108,-1.6165843119999999,1262.6,Mto MaraMara
Mara,Mtukula,34.094017165,-1.6343002549999999,1210.0,MtukulaMara
Mara,Mtukura,34.611532632,-1.8749947713333333,1517.4666666666667,MtukuraMara
Mara,Mtuzu,33.964694675000004,-1.75436161,1432.0,MtuzuMara
Mara,Mubisaka,33.79044941666667,-1.731887923333333,1232.0,MubisakaMara
Mara,Muchuri,34.512736034999996,-1.740718765,1350.25,MuchuriMara
Mara,Mugane,33.70791223,-1.67370112,1128.0,MuganeMara
Mara,Muganza A,33.84998653,-1.81621126,1271.0,Muganza AMara
Mara,Mugumu,34.67732677833333,-1.8516683950000001,1609.5,MugumuMara
Mara,Muhare,34.42419524,-1.5958056,1343.0,MuhareMara
Mara,Muhulula,33.31714174,-2.0708178,1163.0,MuhululaMara
Mara,Mukijogo,34.49434237,-1.72258975,1343.0,MukijogoMara
Mara,Mumagunga,34.046657620000005,-1.9800338499999999,1273.5,MumagungaMara
Mara,Mumanyara,33.86499856,-1.5486000233333332,1195.3333333333333,MumanyaraMara
Mara,Mumayale,33.404375361999996,-2.023712686,1157.2,MumayaleMara
Mara,Mumwalo,34.09140681,-1.95259348,1310.0,MumwaloMara
Mara,Mungori,34.34434382,-1.82395576,1395.0,MungoriMara
Mara,Mungutu,33.846860415,-1.934844325,1236.5,MungutuMara
Mara,Muningori,34.365040295,-1.8148229883333336,1422.1666666666667,MuningoriMara
Mara,Muongezeko,34.761209795,-1.81612148,1623.5,MuongezekoMara
Mara,Murutu,33.81991182,-1.76260711,1246.0,MurutuMara
Mara,Mwabasabi,33.77556815,-1.93738301,1259.0,MwabasabiMara
Mara,Mwambani,34.32573454,-1.87973242,1334.0,MwambaniMara
Mara,Mwanzo,33.79313842,-1.71494721,1215.0,MwanzoMara
Mara,Mwebebonda,34.445287605000004,-2.0204808175,1336.75,MwebebondaMara
Mara,Mwembeni,33.97047063,-1.6005149,1211.0,MwembeniMara
Mara,Mwibari,34.3829943,-1.389224305,1544.5,MwibariMara
Mara,Mwigombe,33.39960079,-1.89978556,1149.0,MwigombeMara
Mara,Mwikoko,33.41199276,-1.88504665,1158.0,MwikokoMara
Mara,Mwikungu,33.33982953,-1.91182836,1162.0,MwikunguMara
Mara,Mwilindi,33.23603193,-2.09982709,1149.0,MwilindiMara
Mara,Mwinyaki,34.02948583,-1.94051453,1372.0,MwinyakiMara
Mara,Mwinyoshi,34.3370692,-1.95896881,1260.0,MwinyoshiMara
Mara,Mwiragaza,33.98807979,-1.95084129,1300.0,MwiragazaMara
Mara,Mwirinde,33.26141847,-2.09498345,1142.0,MwirindeMara
Mara,Mwiringo,34.15375247,-1.71085757,1238.5,MwiringoMara
Mara,Mwiringo Kati,33.64354991,-1.73019868,1190.0,Mwiringo KatiMara
Mara,Mwiruruma,33.58224818,-2.10769786,1237.0,MwirurumaMara
Mara,Mwisense,33.90339614,-1.45542861,1203.0,MwisenseMara
Mara,Mwitinini,33.56206478,-1.85493843,1174.0,MwitininiMara
Mara,Myembeni,33.553775300000005,-1.87265378,1193.0,MyembeniMara
Mara,Nafuba,33.60024495,-2.07975658,1216.0,NafubaMara
Mara,Nagusi,34.34418251,-2.01109881,1308.0,NagusiMara
Mara,Nakayonga,33.55478704,-2.16322546,1135.0,NakayongaMara
Mara,Nanguga,33.39420296,-2.15606116,1143.0,NangugaMara
Mara,Nanguge,33.39043005,-2.15664469,1152.0,NangugeMara
Mara,Nansururu,33.40163255,-2.11058082,1208.0,NansururuMara
Mara,Nasegwe,33.49552416,-2.119655675,1234.0,NasegweMara
Mara,National Park,34.94482746538462,-2.136413984615385,1534.6153846153845,National ParkMara
Mara,Nationanal Park,34.81028576,-2.4426193,1511.0,Nationanal ParkMara
Mara,Ng'Ope,34.208995935000004,-1.300312275,1242.5,Ng'OpeMara
Mara,Ngasala,34.040943874999996,-1.172618545,1211.5,NgasalaMara
Mara,Ngayani,34.369270023333335,-1.93862336,1330.6666666666667,NgayaniMara
Mara,Ngerekwe,34.022986535,-1.6141896150000001,1269.1666666666667,NgerekweMara
Mara,Ngereri,33.900364700000004,-1.44971842,1193.0,NgereriMara
Mara,Nhc,34.664615409999996,-1.8412610699999998,1636.0,NhcMara
Mara,Nkongore,34.26379294499999,-1.7187572,1288.5,NkongoreMara
Mara,Ntamiho,34.69795237,-1.900715,1565.0,NtamihoMara
Mara,Ntamiyo,34.69796894,-1.90051422,1570.0,NtamiyoMara
Mara,Ntoroko,33.96701836,-1.42239949,1189.0,NtorokoMara
Mara,Nyabenge,33.86703498,-1.5340276516666667,1154.0,NyabengeMara
Mara,Nyaberangi,33.61129143,-2.12743151,1211.0,NyaberangiMara
Mara,Nyabichegeche,34.27126044,-1.72015338,1332.0,NyabichegecheMara
Mara,Nyabichune,34.52299038,-1.47772618,1261.0,NyabichuneMara
Mara,Nyabiga,34.61384339,-1.46906548,1545.0,NyabigaMara
Mara,Nyabihengo,33.96177305,-1.90660374,1307.0,NyabihengoMara
Mara,Nyabihore,34.41523680300001,-1.5752224634999998,1246.05,NyabihoreMara
Mara,Nyabikere,34.01210094,-1.8897488500000001,1337.0,NyabikereMara
Mara,Nyabimoli,33.93858543,-1.66332631,1350.0,NyabimoliMara
Mara,Nyabiriza,33.77504221,-1.7219556,1215.0,NyabirizaMara
Mara,Nyabirore,34.45646281333333,-1.6763172200000003,1305.0,NyabiroreMara
Mara,Nyabisaga,34.523252500000005,-1.27909609,1672.0,NyabisagaMara
Mara,Nyabitaramaka,33.99637564,-1.87983899,1357.0,NyabitaramakaMara
Mara,Nyabochegeche,34.274527899999995,-1.72435422,1392.0,NyabochegecheMara
Mara,Nyabuchegeche,34.277478343333335,-1.7303173291666665,1337.9166666666667,NyabuchegecheMara
Mara,Nyabuchinchibu,34.5472098,-1.4812045,1232.0,NyabuchinchibuMara
Mara,Nyabusendae,34.52998336,-1.32312302,1610.0,NyabusendaeMara
Mara,Nyachumwi,33.53284072,-1.82533494,1182.0,NyachumwiMara
Mara,Nyagogo 'A',33.668978100000004,-1.86788314,1249.0,Nyagogo 'A'Mara
Mara,Nyagogo 'B',33.66661822,-1.86003496,1271.0,Nyagogo 'B'Mara
Mara,Nyaguso,33.54980104,-2.05296758,1167.0,NyagusoMara
Mara,Nyahera,34.07362399666666,-1.126584,1203.0,NyaheraMara
Mara,Nyaisiba,34.708478459999995,-1.733286085,1515.5,NyaisibaMara
Mara,Nyaka,33.831745534999996,-1.97990361,1291.0,NyakaMara
Mara,Nyakagina,33.98881942333333,-1.8647272,1386.0,NyakaginaMara
Mara,Nyakangara,34.013905115,-1.61370172,1255.0,NyakangaraMara
Mara,Nyakasero,33.460788418,-2.075591212,1181.6,NyakaseroMara
Mara,Nyakatende,33.943284945,-1.4390608,1183.0,NyakatendeMara
Mara,Nyakato,33.68058129,-1.68469319,1168.0,NyakatoMara
Mara,Nyakayonga,33.55724684,-2.16422599,1141.0,NyakayongaMara
Mara,Nyakenene,34.325457225,-1.347785775,1354.5,NyakeneneMara
Mara,Nyakiboga,33.85135536,-1.81098635,1252.0,NyakibogaMara
Mara,Nyakina,34.02398007,-1.14354072,1173.6666666666667,NyakinaMara
Mara,Nyakirurumo,34.3825467825,-1.8114876325,1437.5,NyakirurumoMara
Mara,Nyakitono,34.497329015714286,-2.0030169114285714,1353.5714285714287,NyakitonoMara
Mara,Nyakonga,34.5637079975,-1.3521737424999998,1719.5,NyakongaMara
Mara,Nyakunguru Center,34.506088053333336,-1.4052463733333334,1332.6666666666667,Nyakunguru CenterMara
Mara,Nyakwiri,34.47914573,-1.349990385,1598.5,NyakwiriMara
Mara,Nyamagaro,33.912925445,-1.24193144,1225.0,NyamagaroMara
Mara,Nyamagembe,33.888901000000004,-1.71367726,1291.0,NyamagembeMara
Mara,Nyamaguso,33.546228310000004,-2.033039725,1150.0,NyamagusoMara
Mara,Nyamakanu,34.13671407,-1.7698104049999999,1308.5,NyamakanuMara
Mara,Nyamakombo,34.13409687,-1.98365752,1223.0,NyamakomboMara
Mara,Nyamanche,34.524806795,-1.415705075,1345.5,NyamancheMara
Mara,Nyamara,34.695074381999994,-2.148662928,1398.4,NyamaraMara
Mara,Nyamaraga,34.44782334,-1.26242486,1599.0,NyamaragaMara
Mara,Nyamasamura,34.4125063825,-1.3656291600000001,1619.5,NyamasamuraMara
Mara,Nyamasongo,34.10813158799999,-1.66026935,1227.8,NyamasongoMara
Mara,Nyamassisi,34.61238703,-1.71819192,1444.0,NyamassisiMara
Mara,Nyamatarabe,34.48601508,-1.34313157,1583.0,NyamatarabeMara
Mara,Nyamateng'Enga,34.0406311275,-1.1637475425000001,1210.0,Nyamateng'EngaMara
Mara,Nyamaterere,33.516376455,-2.1564479050000003,1163.5,NyamaterereMara
Mara,Nyamatutu,34.064430215,-1.96463078,1306.0,NyamatutuMara
Mara,Nyamawa,33.693851905,-1.4963893000000001,1145.5,NyamawaMara
Mara,Nyambeche,34.62768058,-1.35773664,1825.0,NyambecheMara
Mara,Nyambitirwa,33.92243712,-1.99781855,1367.0,NyambitirwaMara
Mara,Nyambori,34.66343141666667,-1.90836142,1522.0,NyamboriMara
Mara,Nyambunano,34.39479103,-1.6005169199999998,1284.3333333333333,NyambunanoMara
Mara,Nyameko,34.22186341,-1.67335002,1240.0,NyamekoMara
Mara,Nyamemange,34.60856915,-1.43678632,1488.0,NyamemangeMara
Mara,Nyamerama,34.633144476000005,-1.758604896,1506.8,NyameramaMara
Mara,Nyamesanga,34.56589818,-1.349819585,1719.5,NyamesangaMara
Mara,Nyametembe,34.40251729,-1.360576685,1557.0,NyametembeMara
Mara,Nyamiheri,34.65575625,-1.61360616,1344.0,NyamiheriMara
Mara,Nyamiho,34.7053322,-1.90161869,1568.0,NyamihoMara
Mara,Nyamilama Chini,33.79892869,-1.97552176,1237.5,Nyamilama ChiniMara
Mara,Nyamilama Ya Juu,33.79759722666667,-1.9666014133333334,1252.3333333333333,Nyamilama Ya JuuMara
Mara,Nyamimange,34.15178677,-1.691256895,1242.0,NyamimangeMara
Mara,Nyaminya,33.71422652,-1.74544111,1192.0,NyaminyaMara
Mara,Nyamiobu,34.404431255000006,-1.3095431199999998,1418.5,NyamiobuMara
Mara,Nyamirama,34.63695932500001,-1.7198564049999998,1442.5,NyamiramaMara
Mara,Nyamirogoro,34.3301209,-1.64416521,1287.0,NyamirogoroMara
Mara,Nyamisana,34.42038942,-1.3707519,1649.0,NyamisanaMara
Mara,Nyamisangura,33.965278839999996,-1.669688545,1373.0,NyamisanguraMara
Mara,Nyamisisi,34.33148683,-2.0098216,1272.0,NyamisisiMara
Mara,Nyamitembe,34.32395474333333,-1.8478960833333336,1395.3333333333333,NyamitembeMara
Mara,Nyamitita,34.45909653,-1.64809988,1392.0,NyamititaMara
Mara,Nyamkanyiri,33.94097786,-1.66916994,1361.0,NyamkanyiriMara
Mara,Nyamkong'Oti,33.8260065125,-1.96238488,1286.75,Nyamkong'OtiMara
Mara,Nyamkongoti,33.82255479,-1.95880068,1278.0,NyamkongotiMara
Mara,Nyamombi,34.64246969,-1.83808321,1583.0,NyamombiMara
Mara,Nyamonde,34.04047796,-1.93048014,1415.0,NyamondeMara
Mara,Nyamongo B,33.84742682666666,-1.76096081,1259.0,Nyamongo BMara
Mara,Nyamono,34.34826773,-1.63858868,1241.0,NyamonoMara
Mara,Nyamoso,34.42348158,-1.806911735,1455.5,NyamosoMara
Mara,Nyamotambe,34.64091664,-1.84192909,1561.0,NyamotambeMara
Mara,Nyamrasa,33.93654716,-1.83766403,1349.0,NyamrasaMara
Mara,Nyamsiso,34.08756676,-1.77157587,1425.0,NyamsisoMara
Mara,Nyamuma,34.476067994999994,-1.4738186500000001,1262.0,NyamumaMara
Mara,Nyamunga,33.84942212,-1.43370852,1154.0,NyamungaMara
Mara,Nyamunyo,33.90948659,-1.973582805,1322.5,NyamunyoMara
Mara,Nyamwara,33.89962668,-1.73484063,1300.0,NyamwaraMara
Mara,Nyamyobo,34.432116289999996,-1.369962465,1689.5,NyamyoboMara
Mara,Nyandage,34.74918632,-1.42612051,1796.0,NyandageMara
Mara,Nyanderema,34.35891267333333,-1.9072339066666668,1350.6666666666667,NyanderemaMara
Mara,Nyandewa,34.18137607,-1.68707703,1216.0,NyandewaMara
Mara,Nyang'Oma,33.74372528,-1.60720401,1196.0,Nyang'OmaMara
Mara,Nyang'Ombe,33.959559025,-1.7925857733333335,1360.3333333333333,Nyang'OmbeMara
Mara,Nyang'Oso,33.81664374666667,-1.9561603200000002,1295.6666666666667,Nyang'OsoMara
Mara,Nyangasara,34.4299235,-1.35715836,1615.0,NyangasaraMara
Mara,Nyangoso,34.70337731,-1.66035384,1523.0,NyangosoMara
Mara,Nyangoto,34.36683712000001,-1.6320114299999997,1281.3333333333333,NyangotoMara
Mara,Nyangotwe,34.75852874,-1.75773763,1600.0,NyangotweMara
Mara,Nyanguturi,33.76375449,-1.71546077,1205.0,NyanguturiMara
Mara,Nyangwe,34.54878073799999,-1.3549127840000001,1625.2,NyangweMara
Mara,Nyanjogu,34.26811599,-1.20305656,1390.0,NyanjoguMara
Mara,Nyanjujume,33.72871178,-1.59959531,1196.0,NyanjujumeMara
Mara,Nyankomogo,34.12089759,-1.45103754,1232.0,NyankomogoMara
Mara,Nyansisine,34.44725137,-1.24155623,1653.0,NyansisineMara
Mara,Nyansona,33.94079579666667,-1.37520372,1162.0,NyansonaMara
Mara,Nyanswega,34.5499279,-1.3556320849999999,1634.25,NyanswegaMara
Mara,Nyantahatani,34.47078758,-1.34081936,1553.0,NyantahataniMara
Mara,Nyanungu,34.541132315000006,-1.85903556,1437.6666666666667,NyanunguMara
Mara,Nyanzugu,33.98690752,-1.7222767,1502.0,NyanzuguMara
Mara,Nyanzungu,33.98552511,-1.72016254,1506.0,NyanzunguMara
Mara,Nyaragusu,34.50894155,-1.96050749,1390.0,NyaragusuMara
Mara,Nyarongi,34.22351984,-1.31487387,1236.0,NyarongiMara
Mara,Nyarufu,33.52290937,-1.846073805,1192.0,NyarufuMara
Mara,Nyarugusa,33.93487999,-1.677425055,1374.0,NyarugusaMara
Mara,Nyarugusu,34.401751485000005,-2.00586558,1322.75,NyarugusuMara
Mara,Nyarukongo,34.56370664,-1.72276249,1474.0,NyarukongoMara
Mara,Nyarukungu,34.561574054000005,-1.7406531260000002,1429.8,NyarukunguMara
Mara,Nyarusiaga,34.10791973,-1.20419623,1378.0,NyarusiagaMara
Mara,Nyarutu,34.48343707,-1.35061562,1645.0,NyarutuMara
Mara,Nyarutuguru,33.98451996,-2.00390932,1293.0,NyarutuguruMara
Mara,Nyarwamono,33.999997495,-1.85747068,1391.0,NyarwamonoMara
Mara,Nyasaira,34.08378112,-1.76731824,1450.0,NyasairaMara
Mara,Nyasho,34.67100007,-1.8898941,1539.0,NyashoMara
Mara,Nyasiba,34.71258542,-1.73885106,1597.0,NyasibaMara
Mara,Nyasirori,33.93958032,-1.86814234,1373.0,NyasiroriMara
Mara,Nyasoko Chini,34.16991034,-1.38610571,1224.0,Nyasoko ChiniMara
Mara,Nyasura A,33.8709499875,-2.0065983675,1263.75,Nyasura AMara
Mara,Nyasura B,33.870826185,-2.00129341,1272.5,Nyasura BMara
Mara,Nyasura C,33.85742779,-1.99901701,1235.0,Nyasura CMara
Mara,Nyasura D,33.863220295000005,-2.0087559,1234.5,Nyasura DMara
Mara,Nyasura Magereza,33.869868573333335,-1.9910664466666665,1280.3333333333333,Nyasura MagerezaMara
Mara,Nyasurura,33.629560595,-1.7920312649999999,1160.0,NyasururaMara
Mara,Nyatike,34.034864796666675,-1.14577315,1204.3333333333333,NyatikeMara
Mara,Nyawikomba,34.112079200000004,-1.71485324,1341.0,NyawikombaMara
Mara,Nyebara,34.517152635,-1.287640865,1608.0,NyebaraMara
Mara,Nyegina,33.76788859,-1.55843533,1267.0,NyeginaMara
Mara,Nyegina Kati,33.71706501,-1.54492719,1229.0,Nyegina KatiMara
Mara,Nyehunyo,34.48264695,-1.26672167,1650.0,NyehunyoMara
Mara,Nyendo,33.90622288,-2.01573877,1417.0,NyendoMara
Mara,Nyesiba,34.707324115,-1.73352993,1517.5,NyesibaMara
Mara,Nyetasho,33.657979645,-1.860525515,1231.5,NyetashoMara
Mara,Nyibohya,33.98508148,-1.25314476,1257.0,NyibohyaMara
Mara,Nyigogo,33.98870477,-1.94488283,1340.0,NyigogoMara
Mara,Nyirasa,34.40723324,-1.36626547,1572.0,NyirasaMara
Mara,Oboke,34.040999474,-1.1492862860000002,1211.2,ObokeMara
Mara,Obwele,34.03335141,-1.15910315,1186.0,ObweleMara
Mara,Okebe,34.00525195,-1.14548669,1155.5,OkebeMara
Mara,Omoche B,34.0371876,-1.25380663,1261.0,Omoche BMara
Mara,Omwanda,34.04009820500001,-1.467739685,1249.5,OmwandaMara
Mara,Opasi,34.1519536,-1.10633222,1241.0,OpasiMara
Mara,Oreke,34.086770953333335,-1.1850932633333333,1306.3333333333333,OrekeMara
Mara,Pandi,33.53956236,-2.0570725866666666,1172.0,PandiMara
Mara,Parishi,33.21302573,-2.09693873,1154.0,ParishiMara
Mara,Park A,34.652868935,-1.929698245,1505.5,Park AMara
Mara,Park B,34.654601275000005,-1.952245315,1473.0,Park BMara
Mara,Polisi,34.67343414875,-1.840408115,1621.25,PolisiMara
Mara,Rabuor,34.00945943,-1.41513505,1194.0,RabuorMara
Mara,Rabuor A,34.144435015,-1.370985125,1237.0,Rabuor AMara
Mara,Randa,34.112702505,-1.284301535,1249.5,RandaMara
Mara,Raneni,34.09349942,-1.20801775,1347.0,RaneniMara
Mara,Ranjugo,33.3918444,-1.83284079,1219.0,RanjugoMara
Mara,Rebu Shuleni,34.38896265,-1.35166573,1458.0,Rebu ShuleniMara
Mara,Remase,34.42526415,-1.58076271,1281.0,RemaseMara
Mara,Robanda,34.6981692075,-2.1629537875,1383.5,RobandaMara
Mara,Rogoro,34.803820595000005,-1.80157974,1651.5,RogoroMara
Mara,Romori,34.41177422,-1.33033676,1493.0,RomoriMara
Mara,Roterere,34.51605193,-1.32430619,1559.5,RoterereMara
Mara,Rugara,33.915315565,-1.621350635,1266.0,RugaraMara
Mara,Rukubo,34.59299421,-1.74271178,1427.0,RukuboMara
Mara,Rusanzati,33.92035707,-1.76624143,1428.0,RusanzatiMara
Mara,Rusoli,33.4148097,-1.87095454,1185.0,RusoliMara
Mara,Rwakriba,34.11023588,-1.80188517,1415.0,RwakribaMara
Mara,Rwamakendo,34.67625091,-1.86842589,1585.0,RwamakendoMara
Mara,Rwezindwe,34.12081803,-1.79135509,1407.0,RwezindweMara
Mara,Rwiginga,33.98820028,-1.72004574,1523.0,RwigingaMara
Mara,Rwisaka,34.011967325,-1.79321597875,1369.75,RwisakaMara
Mara,Ryagoro Senta,34.19535439,-1.26233141,1265.0,Ryagoro SentaMara
Mara,Ryamisanga,34.10285961,-1.58830621,1138.0,RyamisangaMara
Mara,Sabasaba,33.86152085,-1.75645894,1253.0,SabasabaMara
Mara,Sabasita,34.1285437725,-1.9888853100000001,1230.25,SabasitaMara
Mara,Sakaryankanya,34.28027432,-1.32768366,1316.0,SakaryankanyaMara
Mara,Sake,33.76545081,-1.72624723,1221.0,SakeMara
Mara,Saliganda,34.76130185,-1.78865122,1621.0,SaligandaMara
Mara,Sang'Anga,34.44746627285714,-1.6383264071428572,1451.142857142857,Sang'AngaMara
Mara,Sania,34.09940572,-1.67006026,1209.0,SaniaMara
Mara,Saragile,33.97804397,-1.21293386,1158.0,SaragileMara
Mara,Sarakwa,34.19113896,-1.99791522,1200.0,SarakwaMara
Mara,Sarama,34.51969540333334,-1.7056367766666665,1373.0,SaramaMara
Mara,Saye Chini,34.15992232,-1.3730300933333333,1218.6666666666667,Saye ChiniMara
Mara,Saye Juu,34.16292965,-1.36677584,1233.0,Saye JuuMara
Mara,Sedeco,34.672688038000004,-1.8327549519999997,1604.4,SedecoMara
Mara,Seka,33.769304465,-1.6564645000000002,1217.3333333333333,SekaMara
Mara,Sengerema,33.946443945714286,-1.9756137100000004,1281.0,SengeremaMara
Mara,Senta,34.32263670529412,-1.664550248235294,1282.6274509803923,SentaMara
Mara,Senta A,34.21323435,-1.3164076375,1246.5,Senta AMara
Mara,Senta Ndogo,34.62211804500001,-1.714199455,1448.5,Senta NdogoMara
Mara,Serebe,34.20932797,-1.21230203,1361.0,SerebeMara
Mara,Serengeti,34.037236984,-1.5806341979999998,1226.6,SerengetiMara
Mara,Seronera,34.72138587,-2.38266813,1461.0,SeroneraMara
Mara,Shauri,34.77587486,-1.80446096,1600.0,ShauriMara
Mara,Shule,34.01941379,-1.5069246133333334,1247.1666666666667,ShuleMara
Mara,Shuleni,34.2299670372,-1.9205127831999997,1406.08,ShuleniMara
Mara,Sokoni,33.88496602,-2.0210268016666664,1242.3333333333333,SokoniMara
Mara,Sokorabolo,34.092338495,-1.2674317849999999,1281.0,SokoraboloMara
Mara,Songa Mbele,33.59932307,-1.85923411,1191.0,Songa MbeleMara
Mara,Songambele,33.54522969714286,-1.9361056514285713,1163.857142857143,SongambeleMara
Mara,Songambere,34.45582648285715,-1.908375037142857,1416.7142857142858,SongambereMara
Mara,Songe,33.39429715,-2.07573507,1187.5,SongeMara
Mara,Songora,33.85015483,-1.6975682,1269.0,SongoraMara
Mara,Sori,34.25196759,-1.20855239,1363.0,SoriMara
Mara,Stendi Mpya,34.669249165,-1.83531286,1626.6666666666667,Stendi MpyaMara
Mara,Stoo,33.5019542525,-2.1184095000000003,1185.0,StooMara
